,gene,weighted_distance
2723,LAbrini_08935,3.7951461382212717
927,LAbrini_16735,3.789240769040198
3460,LAbrini_05840,3.7793268629938863
2077,LAbrini_18865,3.7668963767638024
1726,LAbrini_14685,3.7292793656118333
1000,LAbrini_11245,3.7284583441168406
1766,LAbrini_00910,3.7256652567427406
1414,LAbrini_05305,3.7168095835062513
1657,LAbrini_12660,3.7135286933391187
3728,LAbrini_17705,3.713482902494782
1528,LAbrini_03070,3.6888508516274956
517,LAbrini_02635,3.668609824325509
3576,LAbrini_03260,3.667820632738631
522,LAbrini_05835,3.6600036081400718
165,LAbrini_04435,3.6599834853519275
2895,LAbrini_07730,3.651933581132564
1312,LAbrini_13605,3.6450875401340976
3372,LAbrini_19440,3.6393786503946908
3454,LAbrini_10765,3.6304898718113594
933,LAbrini_18525,3.614314379689122
2605,LAbrini_16550,3.604378730817966
1377,LAbrini_00155,3.596486122022595
2917,LAbrini_08165,3.5922694605779815
606,LAbrini_05300,3.5919736028800786
1016,ERCC-00136,3.5873980544344914
2293,LAbrini_07925,3.57582569018924
3605,LAbrini_14505,3.555281272290905
1257,LAbrini_08280,3.536179237793716
86,LAbrini_06940,3.5175734581264724
151,LAbrini_07295,3.512285319161881
736,LAbrini_14805,3.504975636202746
793,LAbrini_18130,3.5017234172483245
11,LAbrini_09010,3.5003076443237244
263,LAbrini_09110,3.477727802847915
305,LAbrini_18505,3.445657859475406
3716,LAbrini_14315,3.418266107470476
2745,LAbrini_09400,3.4038268257906825
2292,LAbrini_07930,3.4037998765535176
891,LAbrini_12515,3.4023532441923177
3708,LAbrini_14800,3.354277887407186
548,LAbrini_14230,3.347954436649175
117,LAbrini_11300,3.3473331998813496
3712,LAbrini_09270,3.3442777370153935
112,LAbrini_07380,3.3376843799946965
44,LAbrini_10965,3.326245469344607
3579,LAbrini_17845,3.3151570370522125
2632,LAbrini_02005,3.302865609510995
1286,LAbrini_02265,3.273019363949212
2807,LAbrini_04240,3.2575733310534156
478,LAbrini_12125,3.254223613995584
1222,ERCC-00071,3.242002079410888
3013,LAbrini_12470,3.229159741050019
7,LAbrini_18355,3.178975107508509
1769,LAbrini_02250,3.17879149546299
2004,LAbrini_06895,3.1709466970267894
1610,LAbrini_11655,3.1448600573365613
357,LAbrini_14100,3.1410559751468976
993,LAbrini_13870,3.134835567218486
2932,LAbrini_19350,3.1150332983684788
142,LAbrini_06185,3.1062245204812706
2551,LAbrini_05795,3.091897110378525
149,LAbrini_00535,3.0907033946213933
1302,LAbrini_05820,3.079562055760939
1944,LAbrini_15985,3.07862509858623
2365,LAbrini_08870,3.076218055183323
3445,LAbrini_09160,3.0718312502051455
2725,LAbrini_01125,3.0634914759156984
1776,LAbrini_04295,3.061292550822894
2451,LAbrini_07455,3.042422006034741
2611,LAbrini_13215,3.026178487305786
1140,LAbrini_11205,3.0119976469936987
1964,LAbrini_01665,3.005925576377258
627,LAbrini_04300,2.9986896973083668
797,LAbrini_17410,2.9976580319427315
2449,LAbrini_10085,2.997258840137287
574,LAbrini_15925,2.9936299603863796
2792,LAbrini_06245,2.9765661786796174
1589,LAbrini_16285,2.9683051664255036
3169,LAbrini_17720,2.941372301731124
1572,LAbrini_16055,2.9221778070676905
2010,LAbrini_12740,2.9194309127409466
645,LAbrini_00325,2.9031575821842353
3005,LAbrini_16275,2.87200643225362
1639,LAbrini_12120,2.8711675040149083
152,LAbrini_06910,2.8613013895440185
3679,LAbrini_06505,2.856645810142893
2121,LAbrini_04615,2.8463666061675084
2922,LAbrini_04320,2.8449885831201835
2710,LAbrini_16900,2.8381985098524347
3027,LAbrini_11545,2.834595249056357
3591,LAbrini_02040,2.8280586217233536
3007,LAbrini_19890,2.813650679513435
1403,LAbrini_17850,2.79900389969783
2862,LAbrini_02245,2.7922705331251256
1831,ERCC-00111,2.791811609240013
3634,LAbrini_02330,2.784699013438704
2277,LAbrini_02480,2.779558609315809
972,LAbrini_19775,2.777896504951204
2363,LAbrini_14715,2.773467927479173
1099,LAbrini_01705,2.772722069469596
3654,LAbrini_09260,2.7691556720619634
2708,LAbrini_17645,2.7657060046835276
2445,LAbrini_07305,2.7227521586922228
3430,LAbrini_17670,2.722265294754535
1141,LAbrini_18330,2.711482104237473
857,LAbrini_03695,2.7090882740334212
3312,LAbrini_01890,2.703835596836608
2161,LAbrini_06345,2.7035901403601845
3781,LAbrini_09350,2.6966390003750718
2770,LAbrini_01235,2.6923074829023803
1618,LAbrini_04700,2.6756928424275963
2410,LAbrini_01195,2.675489784934604
2035,LAbrini_19685,2.6662462597440357
787,LAbrini_03465,2.651936746529444
1601,LAbrini_08585,2.649833899425071
1979,ERCC-00034,2.645937360849566
3789,LAbrini_19110,2.6394021492843702
102,LAbrini_19945,2.601250616189996
3212,LAbrini_18895,2.6005208742736863
241,LAbrini_15220,2.5919075342156837
2322,LAbrini_11155,2.5892773474409525
3812,LAbrini_06115,2.5853554649871877
3117,LAbrini_14900,2.58484992832061
1532,LAbrini_02820,2.582485860359015
3737,LAbrini_13030,2.570544997458496
3278,LAbrini_05690,2.560492545148769
961,LAbrini_18720,2.5559992168336745
564,LAbrini_07520,2.5430677553625927
1910,LAbrini_01450,2.5340006486948727
3633,LAbrini_07175,2.525603143649497
2678,LAbrini_04215,2.5250425848898863
2609,LAbrini_01485,2.49486440700252
636,LAbrini_03015,2.468700443350998
1313,LAbrini_09920,2.4667153429805806
1048,LAbrini_06025,2.4599861411932276
2885,LAbrini_00070,2.4416364683952825
238,LAbrini_03120,2.4312251445248876
3250,LAbrini_01985,2.4306676709987443
3434,LAbrini_06610,2.427898397095698
2627,LAbrini_17925,2.364333579411629
454,LAbrini_12905,2.358704976156316
2540,LAbrini_02055,2.310030711731533
3049,LAbrini_04640,2.300846833199379
2198,LAbrini_03135,2.2932754826411266
141,LAbrini_00865,2.286751301663936
3783,LAbrini_05090,2.2744481876154548
756,LAbrini_14430,2.271633905937555
226,LAbrini_13675,2.265000416019263
1701,LAbrini_08715,2.2561810568556613
1170,LAbrini_10010,2.254263147266731
3517,LAbrini_08410,2.2541942747546004
3774,LAbrini_11105,2.2461060450323913
2914,LAbrini_16605,2.1951141992691428
1828,LAbrini_06515,2.1469268277119387
630,LAbrini_01260,2.132889533213889
1147,LAbrini_18440,2.1307881775363144
2782,LAbrini_08235,2.128074669110822
1050,LAbrini_10370,2.1178737271038726
1882,LAbrini_14750,2.114215913828546
300,LAbrini_06160,2.1107545480665815
867,LAbrini_03475,2.1025495367930196
1320,LAbrini_05775,2.092979024988541
2682,LAbrini_03145,2.084879857356383
3335,LAbrini_11605,2.0751848175738314
3523,LAbrini_05320,2.0736961270693923
2315,LAbrini_02385,2.069581933304629
3183,LAbrini_07800,2.053613089355453
3705,LAbrini_10800,2.0456315524156
2159,LAbrini_11805,2.042332117150547
724,LAbrini_08260,2.0359094503314688
1021,LAbrini_11810,2.033541725662409
182,LAbrini_05850,2.018837165674682
199,ERCC-00025,2.0144206466713475
1041,LAbrini_04265,2.006789541786673
3465,LAbrini_10185,1.9868528827641032
1523,LAbrini_02930,1.9792150735824945
2921,LAbrini_17415,1.96105149020002
301,LAbrini_11585,1.9444255467680196
1109,LAbrini_05240,1.9206698305896102
2246,LAbrini_16215,1.9192809771567445
1934,LAbrini_17325,1.9170019316798583
3666,LAbrini_17605,1.9164854345021292
26,LAbrini_17185,1.8981122182052839
3676,ERCC-00092,1.8848186643593112
990,LAbrini_07065,1.883232787290622
143,LAbrini_08860,1.858893034808132
3567,LAbrini_08765,1.8545259379474668
2954,LAbrini_07000,1.8049551091689993
1321,LAbrini_04670,1.8027963274530707
1801,LAbrini_18705,1.7962117703331881
2903,LAbrini_00820,1.7653866452829947
2621,LAbrini_04545,1.761128153395347
2594,LAbrini_02100,1.7513463562543197
2771,LAbrini_00335,1.7300644161810301
2096,LAbrini_10090,1.7127012974342288
2326,LAbrini_19725,1.6987104993801891
116,LAbrini_15895,1.6967063678135923
2648,LAbrini_08840,1.6954745442073853
2831,LAbrini_17385,1.6815768297429055
1324,LAbrini_03230,1.6723874237250718
1662,LAbrini_01340,1.67088417671254
2330,LAbrini_18835,1.667222403021595
367,LAbrini_15900,1.6570977714719135
2299,LAbrini_09325,1.640468442880813
1645,LAbrini_14280,1.631405738054371
3503,LAbrini_01425,1.6255993422662656
2624,LAbrini_03905,1.6178413221944763
3222,LAbrini_13190,1.6142232967042085
343,ERCC-00160,1.6058573026097316
973,LAbrini_17970,1.6039305053706359
3232,LAbrini_10745,1.60099908808088
1054,LAbrini_10060,1.595207430351135
588,LAbrini_04245,1.5824106085840806
2409,LAbrini_09250,1.5521905244316088
1895,LAbrini_10830,1.5030862523089525
836,LAbrini_05335,1.4632367864826357
3096,LAbrini_20065,1.458216306010164
558,LAbrini_14395,1.4369642935904685
2082,LAbrini_14670,1.4165902936373875
2562,LAbrini_18400,1.3993239355791964
129,LAbrini_00620,1.380537500541916
2730,LAbrini_04480,1.3799174863300006
139,ERCC-00022,1.3111821174056844
957,LAbrini_08190,1.3045421034924476
1469,LAbrini_11275,1.2984951240976768
2520,LAbrini_10535,1.2366689319371575
3681,LAbrini_01350,1.2228170093000452
2496,LAbrini_18790,1.2140842328719879
2094,LAbrini_06660,1.2132698483569264
3491,LAbrini_05715,1.190077181996604
1930,LAbrini_06270,1.1895818140497632
380,LAbrini_02860,1.188195420105597
1893,LAbrini_16235,1.173319196399493
2163,LAbrini_08835,1.1445344836346902
1925,ERCC-00165,1.1260733127946774
835,LAbrini_12885,1.1145247064559034
2209,LAbrini_19995,1.0732580277213062
3138,LAbrini_13950,1.0714601034056732
1406,LAbrini_17565,1.068695558806641
859,LAbrini_19745,1.065045925212082
1504,LAbrini_04720,1.0535833010868343
3511,LAbrini_05040,1.0511591863495533
925,LAbrini_00785,1.0468242217845318
3442,LAbrini_10480,1.0442621922372277
3059,LAbrini_00380,1.0431433107571466
1539,LAbrini_00860,0.9847162410465714
2129,LAbrini_09335,0.9780185472565537
1067,LAbrini_00430,0.9676714813760307
3215,LAbrini_12450,0.9641695249104838
2112,LAbrini_01725,0.9497759811663105
1988,LAbrini_00835,0.9359970216000773
3399,LAbrini_11630,0.9322877776674534
1058,LAbrini_12675,0.9195770631143096
106,LAbrini_02920,0.9115524600482189
902,LAbrini_03975,0.9065032108882323
1735,ERCC-00019,0.8999104892016891
2767,LAbrini_16570,0.8795433627955257
1423,LAbrini_08920,0.8718956249320109
3715,LAbrini_13025,0.8387683145426735
2984,ERCC-00126,0.8297673748806496
768,LAbrini_16565,0.8142337943971714
3015,LAbrini_04585,0.7870680392149421
2923,LAbrini_12305,0.7859706406802924
1975,LAbrini_04990,0.7253482345862108
2670,LAbrini_04405,0.7024455754729872
2874,LAbrini_11265,0.6671035386184259
3058,LAbrini_17695,0.653782657100676
3625,LAbrini_10365,0.6452821584379772
442,LAbrini_12520,0.6346452829486326
3569,LAbrini_10740,0.6242263976578533
1164,LAbrini_13145,0.61371896208017
1451,LAbrini_19090,0.6115286744993106
2823,LAbrini_10855,0.6061891134715213
2533,LAbrini_01710,0.6036743677250557
2224,LAbrini_11280,0.6025860097097986
1272,LAbrini_03835,0.5705344197212411
3043,LAbrini_03705,0.5621249188103546
2146,LAbrini_05760,0.5410558047730694
3195,LAbrini_13130,0.5211828500302957
1822,LAbrini_05285,0.5058873971656669
1727,LAbrini_15450,0.5043882239837246
2603,LAbrini_07070,0.48432552798454753
676,LAbrini_19125,0.42604190648369106
2718,LAbrini_03405,0.41759864029229576
2169,LAbrini_03715,0.412242307262153
2063,LAbrini_18155,0.38053503614313766
890,LAbrini_12015,0.34369855345945044
3464,LAbrini_15910,0.33360580292528896
3071,LAbrini_11815,0.3299614050645548
3196,LAbrini_18135,0.3007643217318449
3211,LAbrini_10425,0.29634725934000006
1745,LAbrini_16905,0.2948249019558608
2560,LAbrini_14880,0.26161429355563837
385,LAbrini_10815,0.2534593148321851
1340,LAbrini_03445,0.24154031303891782
3431,LAbrini_04635,0.23744872601054828
354,LAbrini_15915,0.12435744747832689
3321,LAbrini_19750,0.07726132356923104
971,LAbrini_03140,0.054268456819896886
